antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'loss_of_appetite', 'fever'})","frozenset({'fatigue', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'fever', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'headache'})","frozenset({'swollen_lymph_nodes', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'itching'})","frozenset({'swollen_lymph_nodes', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})","frozenset({'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'headache'})","frozenset({'swollen_lymph_nodes', 'fever', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'headache'})","frozenset({'fatigue', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'itching'})","frozenset({'fever', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'itching'})","frozenset({'fatigue', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'fever', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'fever'})","frozenset({'fatigue', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'fatigue', 'fever', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'fatigue', 'fever', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'fever', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'headache'})","frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'headache'})","frozenset({'loss_of_appetite', 'fever', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'headache'})","frozenset({'fatigue', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'fever', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'fever', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'fever'})","frozenset({'fatigue', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'fever'})","frozenset({'fatigue', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'fever', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'itching'})","frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'fever', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'itching'})","frozenset({'loss_of_appetite', 'fever', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'itching'})","frozenset({'fatigue', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'fever', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'fever', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'fever'})","frozenset({'fatigue', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'fever'})","frozenset({'fatigue', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'fever', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'fever', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'headache'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'itching'})","frozenset({'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})","frozenset({'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'headache'})","frozenset({'loss_of_appetite', 'skin_rash', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'headache'})","frozenset({'fatigue', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'itching'})","frozenset({'loss_of_appetite', 'skin_rash', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'itching'})","frozenset({'fatigue', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'skin_rash', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'skin_rash'})","frozenset({'fatigue', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'skin_rash', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'headache'})","frozenset({'swollen_lymph_nodes', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'itching'})","frozenset({'swollen_lymph_nodes', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})","frozenset({'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'headache'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'headache'})","frozenset({'fatigue', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'itching'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'itching'})","frozenset({'fatigue', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'skin_rash', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'skin_rash'})","frozenset({'fatigue', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'fatigue', 'skin_rash', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'fatigue', 'skin_rash', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'skin_rash', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'headache'})","frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'headache'})","frozenset({'loss_of_appetite', 'skin_rash', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'headache'})","frozenset({'fatigue', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'skin_rash', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'skin_rash'})","frozenset({'fatigue', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'skin_rash'})","frozenset({'fatigue', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'skin_rash', 'headache', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'itching'})","frozenset({'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'skin_rash', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'itching'})","frozenset({'loss_of_appetite', 'skin_rash', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'itching'})","frozenset({'fatigue', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'loss_of_appetite'})","frozenset({'swollen_lymph_nodes', 'skin_rash', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fatigue', 'swollen_lymph_nodes'})","frozenset({'loss_of_appetite', 'skin_rash', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'skin_rash'})","frozenset({'fatigue', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'swollen_lymph_nodes', 'skin_rash'})","frozenset({'fatigue', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'loss_of_appetite'}),"frozenset({'fatigue', 'skin_rash', 'itching', 'swollen_lymph_nodes'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'swollen_lymph_nodes'}),"frozenset({'fatigue', 'skin_rash', 'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'skin_rash', 'headache'})","frozenset({'loss_of_appetite', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'fever', 'itching'})","frozenset({'loss_of_appetite', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'skin_rash', 'fever'})","frozenset({'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'headache'})","frozenset({'loss_of_appetite', 'skin_rash', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'headache'})","frozenset({'loss_of_appetite', 'fever', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'fever', 'itching'})","frozenset({'loss_of_appetite', 'skin_rash', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'skin_rash', 'itching'})","frozenset({'loss_of_appetite', 'fever', 'headache'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'fever'})","frozenset({'skin_rash', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
"frozenset({'loss_of_appetite', 'skin_rash'})","frozenset({'fever', 'headache', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'headache'}),"frozenset({'loss_of_appetite', 'skin_rash', 'fever', 'itching'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
frozenset({'itching'}),"frozenset({'loss_of_appetite', 'fever', 'headache', 'skin_rash'})",0.95,0.9,0.85,0.8947368421052632,0.9941520467836257,1.0,-0.0050000000000000044,0.9499999999999998,-0.10526315789473684,0.85,-0.0526315789473686,0.9195906432748537
